group	fill	colour	x	y	clickSelects
583	#FFFFFF	#D3D3D3	-37.5	5.95	37
583	#FFFFFF	#D3D3D3	-37.05	5.5	37
583	#FFFFFF	#D3D3D3	-37.5	5.05	37
583	#FFFFFF	#D3D3D3	-37.95	5.5	37
567	#FFFFFF	#D3D3D3	-37.45	6	37
567	#FFFFFF	#D3D3D3	-37	6.45	37
567	#FFFFFF	#D3D3D3	-36.55	6	37
567	#FFFFFF	#D3D3D3	-37	5.55	37
567	#FFFFFF	#D3D3D3	-37.45	6	37
549	#FFFFFF	#D3D3D3	-36.95	6.5	37
549	#FFFFFF	#D3D3D3	-36.5	6.95	37
549	#FFFFFF	#D3D3D3	-36.05	6.5	37
549	#FFFFFF	#D3D3D3	-36.5	6.05	37
549	#FFFFFF	#D3D3D3	-36.95	6.5	37
532	#FFFFFF	#D3D3D3	-36.45	7	37
532	#FFFFFF	#D3D3D3	-36	7.45	37
532	#FFFFFF	#D3D3D3	-35.55	7	37
532	#FFFFFF	#D3D3D3	-36	6.55	37
532	#FFFFFF	#D3D3D3	-36.45	7	37
513	#FFFFFF	#D3D3D3	-35.95	7.5	38
513	#FFFFFF	#D3D3D3	-35.5	7.95	38
513	#FFFFFF	#D3D3D3	-35.05	7.5	38
513	#FFFFFF	#D3D3D3	-35.5	7.05	38
513	#FFFFFF	#D3D3D3	-35.95	7.5	38
495	#FFFFFF	#D3D3D3	-35.45	8	10
495	#FFFFFF	#D3D3D3	-35	8.45	10
495	#FFFFFF	#D3D3D3	-34.55	8	10
495	#FFFFFF	#D3D3D3	-35	7.55	10
495	#FFFFFF	#D3D3D3	-35.45	8	10
475	#FFFFFF	#D3D3D3	-34.95	8.5	10
475	#FFFFFF	#D3D3D3	-34.5	8.95	10
475	#FFFFFF	#D3D3D3	-34.05	8.5	10
475	#FFFFFF	#D3D3D3	-34.5	8.05	10
475	#FFFFFF	#D3D3D3	-34.95	8.5	10
456	#FFFFFF	#D3D3D3	-34.45	9	10
456	#FFFFFF	#D3D3D3	-34	9.45	10
456	#FFFFFF	#D3D3D3	-33.55	9	10
456	#FFFFFF	#D3D3D3	-34	8.55	10
456	#FFFFFF	#D3D3D3	-34.45	9	10
436	#FFFFFF	#D3D3D3	-33.95	9.5	10
436	#FFFFFF	#D3D3D3	-33.5	9.95	10
436	#FFFFFF	#D3D3D3	-33.05	9.5	10
436	#FFFFFF	#D3D3D3	-33.5	9.05	10
436	#FFFFFF	#D3D3D3	-33.95	9.5	10
401	#FFFFFF	#D3D3D3	-33.45	10	10
401	#FFFFFF	#D3D3D3	-33	10.45	10
401	#FFFFFF	#D3D3D3	-32.55	10	10
401	#FFFFFF	#D3D3D3	-33	9.55	10
401	#FFFFFF	#D3D3D3	-33.45	10	10
383	#FFFFFF	#D3D3D3	-32.95	10.5	10
383	#FFFFFF	#D3D3D3	-32.5	10.95	10
383	#FFFFFF	#D3D3D3	-32.05	10.5	10
383	#FFFFFF	#D3D3D3	-32.5	10.05	10
383	#FFFFFF	#D3D3D3	-32.95	10.5	10
366	#FFFFFF	#D3D3D3	-32.45	11	29
366	#FFFFFF	#D3D3D3	-32	11.45	29
366	#FFFFFF	#D3D3D3	-31.55	11	29
366	#FFFFFF	#D3D3D3	-32	10.55	29
366	#FFFFFF	#D3D3D3	-32.45	11	29
349	#FFFFFF	#D3D3D3	-31.95	11.5	29
349	#FFFFFF	#D3D3D3	-31.5	11.95	29
349	#FFFFFF	#D3D3D3	-31.05	11.5	29
349	#FFFFFF	#D3D3D3	-31.5	11.05	29
349	#FFFFFF	#D3D3D3	-31.95	11.5	29
332	#FFFFFF	#D3D3D3	-31.45	12	10
332	#FFFFFF	#D3D3D3	-31	12.45	10
332	#FFFFFF	#D3D3D3	-30.55	12	10
332	#FFFFFF	#D3D3D3	-31	11.55	10
332	#FFFFFF	#D3D3D3	-31.45	12	10
315	#FFFFFF	#D3D3D3	-30.95	12.5	20
315	#FFFFFF	#D3D3D3	-30.5	12.95	20
315	#FFFFFF	#D3D3D3	-30.05	12.5	20
315	#FFFFFF	#D3D3D3	-30.5	12.05	20
315	#FFFFFF	#D3D3D3	-30.95	12.5	20
299	#FFFFFF	#D3D3D3	-30.45	13	20
299	#FFFFFF	#D3D3D3	-30	13.45	20
299	#FFFFFF	#D3D3D3	-29.55	13	20
299	#FFFFFF	#D3D3D3	-30	12.55	20
299	#FFFFFF	#D3D3D3	-30.45	13	20
278	#FFFFFF	#D3D3D3	-29.95	13.5	20
278	#FFFFFF	#D3D3D3	-29.5	13.95	20
278	#FFFFFF	#D3D3D3	-29.05	13.5	20
278	#FFFFFF	#D3D3D3	-29.5	13.05	20
278	#FFFFFF	#D3D3D3	-29.95	13.5	20
263	#FFFFFF	#D3D3D3	-29.45	14	20
263	#FFFFFF	#D3D3D3	-29	14.45	20
263	#FFFFFF	#D3D3D3	-28.55	14	20
263	#FFFFFF	#D3D3D3	-29	13.55	20
263	#FFFFFF	#D3D3D3	-29.45	14	20
248	#FFFFFF	#D3D3D3	-28.95	14.5	20
248	#FFFFFF	#D3D3D3	-28.5	14.95	20
248	#FFFFFF	#D3D3D3	-28.05	14.5	20
248	#FFFFFF	#D3D3D3	-28.5	14.05	20
248	#FFFFFF	#D3D3D3	-28.95	14.5	20
711	#E1699A	#383838	-42.45	0	8
711	#E1699A	#383838	-42	0.45	8
711	#E1699A	#383838	-41.55	0	8
711	#E1699A	#383838	-42	-0.45	8
711	#E1699A	#383838	-42.45	0	8
698	#E1699A	#383838	-41.95	0.5	8
698	#E1699A	#383838	-41.5	0.95	8
698	#E1699A	#383838	-41.05	0.5	8
698	#E1699A	#383838	-41.5	0.05	8
698	#E1699A	#383838	-41.95	0.5	8
685	#E1699A	#383838	-41.45	1	8
685	#E1699A	#383838	-41	1.45	8
685	#E1699A	#383838	-40.55	1	8
685	#E1699A	#383838	-41	0.55	8
685	#E1699A	#383838	-41.45	1	8
671	#FFFFFF	#D3D3D3	-40.95	1.5	15
671	#FFFFFF	#D3D3D3	-40.5	1.95	15
671	#FFFFFF	#D3D3D3	-40.05	1.5	15
671	#FFFFFF	#D3D3D3	-40.5	1.05	15
671	#FFFFFF	#D3D3D3	-40.95	1.5	15
663	#FFFFFF	#D3D3D3	-40.45	2	15
663	#FFFFFF	#D3D3D3	-40	2.45	15
663	#FFFFFF	#D3D3D3	-39.55	2	15
663	#FFFFFF	#D3D3D3	-40	1.55	15
663	#FFFFFF	#D3D3D3	-40.45	2	15
645	#FEF7F9	#CACACA	-39.95	2.5	16
645	#FEF7F9	#CACACA	-39.5	2.95	16
645	#FEF7F9	#CACACA	-39.05	2.5	16
645	#FEF7F9	#CACACA	-39.5	2.05	16
645	#FEF7F9	#CACACA	-39.95	2.5	16
630	#FEF7F9	#CACACA	-39.45	3	16
630	#FEF7F9	#CACACA	-39	3.45	16
630	#FEF7F9	#CACACA	-38.55	3	16
630	#FEF7F9	#CACACA	-39	2.55	16
630	#FEF7F9	#CACACA	-39.45	3	16
614	#FEF7F9	#CACACA	-38.95	3.5	16
614	#FEF7F9	#CACACA	-38.5	3.95	16
614	#FEF7F9	#CACACA	-38.05	3.5	16
614	#FEF7F9	#CACACA	-38.5	3.05	16
614	#FEF7F9	#CACACA	-38.95	3.5	16
599	#FEF7F9	#CACACA	-38.45	4	16
599	#FEF7F9	#CACACA	-38	4.45	16
599	#FEF7F9	#CACACA	-37.55	4	16
599	#FEF7F9	#CACACA	-38	3.55	16
599	#FEF7F9	#CACACA	-38.45	4	16
582	#FFFFFF	#D3D3D3	-37.95	4.5	37
582	#FFFFFF	#D3D3D3	-37.5	4.95	37
582	#FFFFFF	#D3D3D3	-37.05	4.5	37
582	#FFFFFF	#D3D3D3	-37.5	4.05	37
582	#FFFFFF	#D3D3D3	-37.95	4.5	37
566	#FFFFFF	#D3D3D3	-37.45	5	37
566	#FFFFFF	#D3D3D3	-37	5.45	37
566	#FFFFFF	#D3D3D3	-36.55	5	37
566	#FFFFFF	#D3D3D3	-37	4.55	37
566	#FFFFFF	#D3D3D3	-37.45	5	37
548	#FFFFFF	#D3D3D3	-36.95	5.5	37
548	#FFFFFF	#D3D3D3	-36.5	5.95	37
548	#FFFFFF	#D3D3D3	-36.05	5.5	37
548	#FFFFFF	#D3D3D3	-36.5	5.05	37
548	#FFFFFF	#D3D3D3	-36.95	5.5	37
531	#FFFFFF	#D3D3D3	-36.45	6	37
531	#FFFFFF	#D3D3D3	-36	6.45	37
531	#FFFFFF	#D3D3D3	-35.55	6	37
531	#FFFFFF	#D3D3D3	-36	5.55	37
531	#FFFFFF	#D3D3D3	-36.45	6	37
512	#FFFFFF	#D3D3D3	-35.95	6.5	37
512	#FFFFFF	#D3D3D3	-35.5	6.95	37
512	#FFFFFF	#D3D3D3	-35.05	6.5	37
512	#FFFFFF	#D3D3D3	-35.5	6.05	37
512	#FFFFFF	#D3D3D3	-35.95	6.5	37
494	#FFFFFF	#D3D3D3	-35.45	7	38
494	#FFFFFF	#D3D3D3	-35	7.45	38
494	#FFFFFF	#D3D3D3	-34.55	7	38
494	#FFFFFF	#D3D3D3	-35	6.55	38
494	#FFFFFF	#D3D3D3	-35.45	7	38
474	#FFFFFF	#D3D3D3	-34.95	7.5	10
474	#FFFFFF	#D3D3D3	-34.5	7.95	10
474	#FFFFFF	#D3D3D3	-34.05	7.5	10
474	#FFFFFF	#D3D3D3	-34.5	7.05	10
474	#FFFFFF	#D3D3D3	-34.95	7.5	10
455	#FFFFFF	#D3D3D3	-34.45	8	10
455	#FFFFFF	#D3D3D3	-34	8.45	10
455	#FFFFFF	#D3D3D3	-33.55	8	10
455	#FFFFFF	#D3D3D3	-34	7.55	10
455	#FFFFFF	#D3D3D3	-34.45	8	10
435	#FFFFFF	#D3D3D3	-33.95	8.5	10
435	#FFFFFF	#D3D3D3	-33.5	8.95	10
435	#FFFFFF	#D3D3D3	-33.05	8.5	10
435	#FFFFFF	#D3D3D3	-33.5	8.05	10
435	#FFFFFF	#D3D3D3	-33.95	8.5	10
417	#FFFFFF	#D3D3D3	-33.45	9	10
417	#FFFFFF	#D3D3D3	-33	9.45	10
417	#FFFFFF	#D3D3D3	-32.55	9	10
417	#FFFFFF	#D3D3D3	-33	8.55	10
417	#FFFFFF	#D3D3D3	-33.45	9	10
398	#FFFFFF	#D3D3D3	-32.95	9.5	10
398	#FFFFFF	#D3D3D3	-32.5	9.95	10
398	#FFFFFF	#D3D3D3	-32.05	9.5	10
398	#FFFFFF	#D3D3D3	-32.5	9.05	10
398	#FFFFFF	#D3D3D3	-32.95	9.5	10
365	#FFFFFF	#D3D3D3	-32.45	10	10
365	#FFFFFF	#D3D3D3	-32	10.45	10
365	#FFFFFF	#D3D3D3	-31.55	10	10
365	#FFFFFF	#D3D3D3	-32	9.55	10
365	#FFFFFF	#D3D3D3	-32.45	10	10
348	#FFFFFF	#D3D3D3	-31.95	10.5	10
348	#FFFFFF	#D3D3D3	-31.5	10.95	10
348	#FFFFFF	#D3D3D3	-31.05	10.5	10
348	#FFFFFF	#D3D3D3	-31.5	10.05	10
348	#FFFFFF	#D3D3D3	-31.95	10.5	10
331	#FFFFFF	#D3D3D3	-31.45	11	29
331	#FFFFFF	#D3D3D3	-31	11.45	29
331	#FFFFFF	#D3D3D3	-30.55	11	29
331	#FFFFFF	#D3D3D3	-31	10.55	29
331	#FFFFFF	#D3D3D3	-31.45	11	29
314	#FFFFFF	#D3D3D3	-30.95	11.5	10
314	#FFFFFF	#D3D3D3	-30.5	11.95	10
314	#FFFFFF	#D3D3D3	-30.05	11.5	10
314	#FFFFFF	#D3D3D3	-30.5	11.05	10
314	#FFFFFF	#D3D3D3	-30.95	11.5	10
298	#FFFFFF	#D3D3D3	-30.45	12	20
298	#FFFFFF	#D3D3D3	-30	12.45	20
298	#FFFFFF	#D3D3D3	-29.55	12	20
298	#FFFFFF	#D3D3D3	-30	11.55	20
298	#FFFFFF	#D3D3D3	-30.45	12	20
277	#FFFFFF	#D3D3D3	-29.95	12.5	26
277	#FFFFFF	#D3D3D3	-29.5	12.95	26
277	#FFFFFF	#D3D3D3	-29.05	12.5	26
277	#FFFFFF	#D3D3D3	-29.5	12.05	26
277	#FFFFFF	#D3D3D3	-29.95	12.5	26
262	#FFFFFF	#D3D3D3	-29.45	13	20
262	#FFFFFF	#D3D3D3	-29	13.45	20
262	#FFFFFF	#D3D3D3	-28.55	13	20
262	#FFFFFF	#D3D3D3	-29	12.55	20
262	#FFFFFF	#D3D3D3	-29.45	13	20
247	#FFFFFF	#D3D3D3	-28.95	13.5	20
247	#FFFFFF	#D3D3D3	-28.5	13.95	20
247	#FFFFFF	#D3D3D3	-28.05	13.5	20
247	#FFFFFF	#D3D3D3	-28.5	13.05	20
247	#FFFFFF	#D3D3D3	-28.95	13.5	20
233	#FFFFFF	#D3D3D3	-28.45	14	20
233	#FFFFFF	#D3D3D3	-28	14.45	20
233	#FFFFFF	#D3D3D3	-27.55	14	20
233	#FFFFFF	#D3D3D3	-28	13.55	20
233	#FFFFFF	#D3D3D3	-28.45	14	20
684	#E1699A	#383838	-41.45	0	8
684	#E1699A	#383838	-41	0.45	8
684	#E1699A	#383838	-40.55	0	8
684	#E1699A	#383838	-41	-0.45	8
684	#E1699A	#383838	-41.45	0	8
670	#E1699A	#383838	-40.95	0.5	8
670	#E1699A	#383838	-40.5	0.95	8
670	#E1699A	#383838	-40.05	0.5	8
670	#E1699A	#383838	-40.5	0.05	8
670	#E1699A	#383838	-40.95	0.5	8
656	#FFFFFF	#D3D3D3	-40.45	1	15
656	#FFFFFF	#D3D3D3	-40	1.45	15
656	#FFFFFF	#D3D3D3	-39.55	1	15
656	#FFFFFF	#D3D3D3	-40	0.55	15
656	#FFFFFF	#D3D3D3	-40.45	1	15
638	#FFFFFF	#D3D3D3	-39.95	1.5	15
638	#FFFFFF	#D3D3D3	-39.5	1.95	15
638	#FFFFFF	#D3D3D3	-39.05	1.5	15
638	#FFFFFF	#D3D3D3	-39.5	1.05	15
638	#FFFFFF	#D3D3D3	-39.95	1.5	15
629	#FEF7F9	#CACACA	-39.45	2	16
629	#FEF7F9	#CACACA	-39	2.45	16
629	#FEF7F9	#CACACA	-38.55	2	16
629	#FEF7F9	#CACACA	-39	1.55	16
629	#FEF7F9	#CACACA	-39.45	2	16
613	#FEF7F9	#CACACA	-38.95	2.5	16
613	#FEF7F9	#CACACA	-38.5	2.95	16
613	#FEF7F9	#CACACA	-38.05	2.5	16
613	#FEF7F9	#CACACA	-38.5	2.05	16
613	#FEF7F9	#CACACA	-38.95	2.5	16
598	#FEF7F9	#CACACA	-38.45	3	16
598	#FEF7F9	#CACACA	-38	3.45	16
598	#FEF7F9	#CACACA	-37.55	3	16
598	#FEF7F9	#CACACA	-38	2.55	16
598	#FEF7F9	#CACACA	-38.45	3	16
581	#FEF7F9	#CACACA	-37.95	3.5	16
581	#FEF7F9	#CACACA	-37.5	3.95	16
581	#FEF7F9	#CACACA	-37.05	3.5	16
581	#FEF7F9	#CACACA	-37.5	3.05	16
581	#FEF7F9	#CACACA	-37.95	3.5	16
565	#FFFFFF	#D3D3D3	-37.45	4	37
565	#FFFFFF	#D3D3D3	-37	4.45	37
565	#FFFFFF	#D3D3D3	-36.55	4	37
565	#FFFFFF	#D3D3D3	-37	3.55	37
565	#FFFFFF	#D3D3D3	-37.45	4	37
547	#FFFFFF	#D3D3D3	-36.95	4.5	37
547	#FFFFFF	#D3D3D3	-36.5	4.95	37
547	#FFFFFF	#D3D3D3	-36.05	4.5	37
547	#FFFFFF	#D3D3D3	-36.5	4.05	37
547	#FFFFFF	#D3D3D3	-36.95	4.5	37
530	#FFFFFF	#D3D3D3	-36.45	5	37
530	#FFFFFF	#D3D3D3	-36	5.45	37
530	#FFFFFF	#D3D3D3	-35.55	5	37
530	#FFFFFF	#D3D3D3	-36	4.55	37
530	#FFFFFF	#D3D3D3	-36.45	5	37
511	#FFFFFF	#D3D3D3	-35.95	5.5	37
511	#FFFFFF	#D3D3D3	-35.5	5.95	37
511	#FFFFFF	#D3D3D3	-35.05	5.5	37
511	#FFFFFF	#D3D3D3	-35.5	5.05	37
511	#FFFFFF	#D3D3D3	-35.95	5.5	37
493	#FFFFFF	#D3D3D3	-35.45	6	37
493	#FFFFFF	#D3D3D3	-35	6.45	37
493	#FFFFFF	#D3D3D3	-34.55	6	37
493	#FFFFFF	#D3D3D3	-35	5.55	37
493	#FFFFFF	#D3D3D3	-35.45	6	37
473	#FFFFFF	#D3D3D3	-34.95	6.5	38
473	#FFFFFF	#D3D3D3	-34.5	6.95	38
473	#FFFFFF	#D3D3D3	-34.05	6.5	38
473	#FFFFFF	#D3D3D3	-34.5	6.05	38
473	#FFFFFF	#D3D3D3	-34.95	6.5	38
454	#FFFFFF	#D3D3D3	-34.45	7	10
454	#FFFFFF	#D3D3D3	-34	7.45	10
454	#FFFFFF	#D3D3D3	-33.55	7	10
454	#FFFFFF	#D3D3D3	-34	6.55	10
454	#FFFFFF	#D3D3D3	-34.45	7	10
434	#FFFFFF	#D3D3D3	-33.95	7.5	10
434	#FFFFFF	#D3D3D3	-33.5	7.95	10
434	#FFFFFF	#D3D3D3	-33.05	7.5	10
434	#FFFFFF	#D3D3D3	-33.5	7.05	10
434	#FFFFFF	#D3D3D3	-33.95	7.5	10
416	#FFFFFF	#D3D3D3	-33.45	8	10
416	#FFFFFF	#D3D3D3	-33	8.45	10
416	#FFFFFF	#D3D3D3	-32.55	8	10
416	#FFFFFF	#D3D3D3	-33	7.55	10
416	#FFFFFF	#D3D3D3	-33.45	8	10
397	#FFFFFF	#D3D3D3	-32.95	8.5	10
397	#FFFFFF	#D3D3D3	-32.5	8.95	10
397	#FFFFFF	#D3D3D3	-32.05	8.5	10
397	#FFFFFF	#D3D3D3	-32.5	8.05	10
397	#FFFFFF	#D3D3D3	-32.95	8.5	10
380	#FFFFFF	#D3D3D3	-32.45	9	10
380	#FFFFFF	#D3D3D3	-32	9.45	10
380	#FFFFFF	#D3D3D3	-31.55	9	10
380	#FFFFFF	#D3D3D3	-32	8.55	10
380	#FFFFFF	#D3D3D3	-32.45	9	10
362	#FFFFFF	#D3D3D3	-31.95	9.5	10
362	#FFFFFF	#D3D3D3	-31.5	9.95	10
362	#FFFFFF	#D3D3D3	-31.05	9.5	10
362	#FFFFFF	#D3D3D3	-31.5	9.05	10
362	#FFFFFF	#D3D3D3	-31.95	9.5	10
330	#FFFFFF	#D3D3D3	-31.45	10	10
330	#FFFFFF	#D3D3D3	-31	10.45	10
330	#FFFFFF	#D3D3D3	-30.55	10	10
330	#FFFFFF	#D3D3D3	-31	9.55	10
330	#FFFFFF	#D3D3D3	-31.45	10	10
313	#FFFFFF	#D3D3D3	-30.95	10.5	29
313	#FFFFFF	#D3D3D3	-30.5	10.95	29
313	#FFFFFF	#D3D3D3	-30.05	10.5	29
313	#FFFFFF	#D3D3D3	-30.5	10.05	29
313	#FFFFFF	#D3D3D3	-30.95	10.5	29
297	#FFFFFF	#D3D3D3	-30.45	11	10
297	#FFFFFF	#D3D3D3	-30	11.45	10
297	#FFFFFF	#D3D3D3	-29.55	11	10
297	#FFFFFF	#D3D3D3	-30	10.55	10
297	#FFFFFF	#D3D3D3	-30.45	11	10
276	#FFFFFF	#D3D3D3	-29.95	11.5	20
276	#FFFFFF	#D3D3D3	-29.5	11.95	20
276	#FFFFFF	#D3D3D3	-29.05	11.5	20
276	#FFFFFF	#D3D3D3	-29.5	11.05	20
276	#FFFFFF	#D3D3D3	-29.95	11.5	20
261	#FFFFFF	#D3D3D3	-29.45	12	26
261	#FFFFFF	#D3D3D3	-29	12.45	26
261	#FFFFFF	#D3D3D3	-28.55	12	26
261	#FFFFFF	#D3D3D3	-29	11.55	26
261	#FFFFFF	#D3D3D3	-29.45	12	26
246	#FFFFFF	#D3D3D3	-28.95	12.5	20
246	#FFFFFF	#D3D3D3	-28.5	12.95	20
246	#FFFFFF	#D3D3D3	-28.05	12.5	20
246	#FFFFFF	#D3D3D3	-28.5	12.05	20
246	#FFFFFF	#D3D3D3	-28.95	12.5	20
232	#FFFFFF	#D3D3D3	-28.45	13	20
232	#FFFFFF	#D3D3D3	-28	13.45	20
232	#FFFFFF	#D3D3D3	-27.55	13	20
232	#FFFFFF	#D3D3D3	-28	12.55	20
232	#FFFFFF	#D3D3D3	-28.45	13	20
218	#FFFFFF	#D3D3D3	-27.95	13.5	20
218	#FFFFFF	#D3D3D3	-27.5	13.95	20
218	#FFFFFF	#D3D3D3	-27.05	13.5	20
218	#FFFFFF	#D3D3D3	-27.5	13.05	20
218	#FFFFFF	#D3D3D3	-27.95	13.5	20
655	#E1699A	#383838	-40.45	0	8
655	#E1699A	#383838	-40	0.45	8
655	#E1699A	#383838	-39.55	0	8
655	#E1699A	#383838	-40	-0.45	8
655	#E1699A	#383838	-40.45	0	8
637	#FFFFFF	#D3D3D3	-39.95	0.5	15
637	#FFFFFF	#D3D3D3	-39.5	0.95	15
637	#FFFFFF	#D3D3D3	-39.05	0.5	15
637	#FFFFFF	#D3D3D3	-39.5	0.05	15
637	#FFFFFF	#D3D3D3	-39.95	0.5	15
622	#FFFFFF	#D3D3D3	-39.45	1	15
622	#FFFFFF	#D3D3D3	-39	1.45	15
622	#FFFFFF	#D3D3D3	-38.55	1	15
622	#FFFFFF	#D3D3D3	-39	0.55	15
622	#FFFFFF	#D3D3D3	-39.45	1	15
606	#FEF7F9	#CACACA	-38.95	1.5	16
606	#FEF7F9	#CACACA	-38.5	1.95	16
606	#FEF7F9	#CACACA	-38.05	1.5	16
606	#FEF7F9	#CACACA	-38.5	1.05	16
606	#FEF7F9	#CACACA	-38.95	1.5	16
597	#FEF7F9	#CACACA	-38.45	2	16
597	#FEF7F9	#CACACA	-38	2.45	16
597	#FEF7F9	#CACACA	-37.55	2	16
597	#FEF7F9	#CACACA	-38	1.55	16
597	#FEF7F9	#CACACA	-38.45	2	16
580	#FEF7F9	#CACACA	-37.95	2.5	16
580	#FEF7F9	#CACACA	-37.5	2.95	16
580	#FEF7F9	#CACACA	-37.05	2.5	16
580	#FEF7F9	#CACACA	-37.5	2.05	16
580	#FEF7F9	#CACACA	-37.95	2.5	16
564	#FEF7F9	#CACACA	-37.45	3	16
564	#FEF7F9	#CACACA	-37	3.45	16
564	#FEF7F9	#CACACA	-36.55	3	16
564	#FEF7F9	#CACACA	-37	2.55	16
564	#FEF7F9	#CACACA	-37.45	3	16
546	#FEF7F9	#CACACA	-36.95	3.5	16
546	#FEF7F9	#CACACA	-36.5	3.95	16
546	#FEF7F9	#CACACA	-36.05	3.5	16
546	#FEF7F9	#CACACA	-36.5	3.05	16
546	#FEF7F9	#CACACA	-36.95	3.5	16
529	#FFFFFF	#D3D3D3	-36.45	4	37
529	#FFFFFF	#D3D3D3	-36	4.45	37
529	#FFFFFF	#D3D3D3	-35.55	4	37
529	#FFFFFF	#D3D3D3	-36	3.55	37
529	#FFFFFF	#D3D3D3	-36.45	4	37
510	#FFFFFF	#D3D3D3	-35.95	4.5	37
510	#FFFFFF	#D3D3D3	-35.5	4.95	37
510	#FFFFFF	#D3D3D3	-35.05	4.5	37
510	#FFFFFF	#D3D3D3	-35.5	4.05	37
510	#FFFFFF	#D3D3D3	-35.95	4.5	37
492	#FFFFFF	#D3D3D3	-35.45	5	37
492	#FFFFFF	#D3D3D3	-35	5.45	37
492	#FFFFFF	#D3D3D3	-34.55	5	37
492	#FFFFFF	#D3D3D3	-35	4.55	37
492	#FFFFFF	#D3D3D3	-35.45	5	37
472	#FFFFFF	#D3D3D3	-34.95	5.5	37
472	#FFFFFF	#D3D3D3	-34.5	5.95	37
472	#FFFFFF	#D3D3D3	-34.05	5.5	37
472	#FFFFFF	#D3D3D3	-34.5	5.05	37
472	#FFFFFF	#D3D3D3	-34.95	5.5	37
453	#FFFFFF	#D3D3D3	-34.45	6	38
453	#FFFFFF	#D3D3D3	-34	6.45	38
453	#FFFFFF	#D3D3D3	-33.55	6	38
453	#FFFFFF	#D3D3D3	-34	5.55	38
453	#FFFFFF	#D3D3D3	-34.45	6	38
433	#FFFFFF	#D3D3D3	-33.95	6.5	10
433	#FFFFFF	#D3D3D3	-33.5	6.95	10
433	#FFFFFF	#D3D3D3	-33.05	6.5	10
433	#FFFFFF	#D3D3D3	-33.5	6.05	10
433	#FFFFFF	#D3D3D3	-33.95	6.5	10
415	#FFFFFF	#D3D3D3	-33.45	7	10
415	#FFFFFF	#D3D3D3	-33	7.45	10
415	#FFFFFF	#D3D3D3	-32.55	7	10
415	#FFFFFF	#D3D3D3	-33	6.55	10
415	#FFFFFF	#D3D3D3	-33.45	7	10
396	#FFFFFF	#D3D3D3	-32.95	7.5	10
396	#FFFFFF	#D3D3D3	-32.5	7.95	10
396	#FFFFFF	#D3D3D3	-32.05	7.5	10
396	#FFFFFF	#D3D3D3	-32.5	7.05	10
396	#FFFFFF	#D3D3D3	-32.95	7.5	10
379	#FFFFFF	#D3D3D3	-32.45	8	10
379	#FFFFFF	#D3D3D3	-32	8.45	10
379	#FFFFFF	#D3D3D3	-31.55	8	10
379	#FFFFFF	#D3D3D3	-32	7.55	10
379	#FFFFFF	#D3D3D3	-32.45	8	10
361	#FFFFFF	#D3D3D3	-31.95	8.5	10
361	#FFFFFF	#D3D3D3	-31.5	8.95	10
361	#FFFFFF	#D3D3D3	-31.05	8.5	10
361	#FFFFFF	#D3D3D3	-31.5	8.05	10
361	#FFFFFF	#D3D3D3	-31.95	8.5	10
345	#FFFFFF	#D3D3D3	-31.45	9	10
345	#FFFFFF	#D3D3D3	-31	9.45	10
345	#FFFFFF	#D3D3D3	-30.55	9	10
345	#FFFFFF	#D3D3D3	-31	8.55	10
345	#FFFFFF	#D3D3D3	-31.45	9	10
327	#FFFFFF	#D3D3D3	-30.95	9.5	10
327	#FFFFFF	#D3D3D3	-30.5	9.95	10
327	#FFFFFF	#D3D3D3	-30.05	9.5	10
327	#FFFFFF	#D3D3D3	-30.5	9.05	10
327	#FFFFFF	#D3D3D3	-30.95	9.5	10
296	#FFFFFF	#D3D3D3	-30.45	10	29
296	#FFFFFF	#D3D3D3	-30	10.45	29
296	#FFFFFF	#D3D3D3	-29.55	10	29
296	#FFFFFF	#D3D3D3	-30	9.55	29
296	#FFFFFF	#D3D3D3	-30.45	10	29
275	#FFFFFF	#D3D3D3	-29.95	10.5	10
275	#FFFFFF	#D3D3D3	-29.5	10.95	10
275	#FFFFFF	#D3D3D3	-29.05	10.5	10
275	#FFFFFF	#D3D3D3	-29.5	10.05	10
275	#FFFFFF	#D3D3D3	-29.95	10.5	10
260	#FFFFFF	#D3D3D3	-29.45	11	20
260	#FFFFFF	#D3D3D3	-29	11.45	20
260	#FFFFFF	#D3D3D3	-28.55	11	20
260	#FFFFFF	#D3D3D3	-29	10.55	20
260	#FFFFFF	#D3D3D3	-29.45	11	20
245	#FFFFFF	#D3D3D3	-28.95	11.5	26
245	#FFFFFF	#D3D3D3	-28.5	11.95	26
245	#FFFFFF	#D3D3D3	-28.05	11.5	26
245	#FFFFFF	#D3D3D3	-28.5	11.05	26
245	#FFFFFF	#D3D3D3	-28.95	11.5	26
231	#FFFFFF	#D3D3D3	-28.45	12	20
231	#FFFFFF	#D3D3D3	-28	12.45	20
231	#FFFFFF	#D3D3D3	-27.55	12	20
231	#FFFFFF	#D3D3D3	-28	11.55	20
231	#FFFFFF	#D3D3D3	-28.45	12	20
217	#FFFFFF	#D3D3D3	-27.95	12.5	20
217	#FFFFFF	#D3D3D3	-27.5	12.95	20
217	#FFFFFF	#D3D3D3	-27.05	12.5	20
217	#FFFFFF	#D3D3D3	-27.5	12.05	20
217	#FFFFFF	#D3D3D3	-27.95	12.5	20
204	#FFFFFF	#D3D3D3	-27.45	13	20
